Date,Drawdown_Pct
2014-12-11,-7.804776472925133
2014-12-12,-1.649310498976429
2014-12-13,-2.1760910009162937
2014-12-14,-2.474297213254331
2014-12-15,-18.104439669252415
2014-12-16,-16.97950838084978
2014-12-17,-4.574083016012017
2014-12-18,-3.48373834561707
2014-12-19,-1.0940087365998874
2014-12-20,-18.990385174861295
2014-12-21,-3.799636432750469
2014-12-22,-0.6223498594283828
2014-12-23,-6.243589435006019
2014-12-24,-4.57314622830831
2014-12-25,-6.265629927021529
2014-12-26,-0.1299115200423752
2014-12-27,-3.4851472751849375
2014-12-28,-3.0787153607481907
2014-12-29,-0.6220097073057288
2014-12-30,-8.706743059843886
2014-12-31,-2.7393398050808377
2015-01-01,-12.17522065776101
2015-01-02,-2.6286246875425983
2015-01-03,-0.1706916406547744
2015-01-04,-8.814276468781058
2015-01-05,-4.173843988513029
2015-01-06,-3.248824172264518
2015-01-07,-0.41948868041116627
2015-01-08,-1.3225239278296452
2015-01-09,-1.0944378207484415
2015-01-10,-0.5884691714622353
2015-01-11,-3.9644253661179976
2015-01-12,-4.1648752198534575
2015-01-13,-3.7881918220482995
2015-01-14,-0.8959755541999977
2015-01-15,-4.317054261440427
2015-01-16,-10.096247981680493
2015-01-17,-2.9151762853034193
2015-01-18,-5.912626464183222
2015-01-19,-4.134834354789304
2015-01-20,-1.4483271871847212
2015-01-21,-9.788624112104372
2015-01-22,-3.9682442035093497
2015-01-23,-2.922204642739819
2015-01-24,-1.7372302260288888
2015-01-25,-3.2971852949430107
2015-01-26,-14.375266524439176
2015-01-27,-8.918491797272566
2015-01-28,-4.645375671397344
2015-01-29,-5.907045427493778
2015-01-30,-0.9056861154109827
2015-01-31,-1.5717853003227902
2015-02-01,-8.28970423789733
2015-02-02,-1.7819857570725826
2015-02-03,-12.955564045198962
2015-02-04,-3.672903873186896
2015-02-05,-7.498079333180928
2015-02-06,-4.800848376401345
2015-02-07,-1.2292237071074372
2015-02-08,-2.419784814969405
2015-02-09,-4.202910831303789
2015-02-10,-1.073808949076979
2015-02-11,-1.1946604633046123
2015-02-12,-0.07583806068925944
2015-02-13,-3.0780858187598987
2015-02-14,-1.7921410442964296
2015-02-15,-20.47422636576419
2015-02-16,-3.2123911559735623
2015-02-17,-8.08474256592217
2015-02-18,-3.680639542475118
2015-02-19,-1.2131625673104525
2015-02-20,-2.580823062626185
2015-02-21,-0.4811302834114484
2015-02-22,-4.0024054432115745
2015-02-23,-4.018676380542047
2015-02-24,-9.49072298271822
2015-02-25,-5.504896185510603
2015-02-26,-2.86409285800638
2015-02-27,-5.482379463778651
2015-02-28,-1.9257569768693337
2015-03-01,-0.10116093529254483
2015-03-02,-1.9096190831390105
2015-03-03,-3.276771326990633
2015-03-04,-3.4309387587717155
2015-03-05,-2.2484276424920475
2015-03-06,-4.346131121837199
2015-03-07,-14.950364160528581
2015-03-08,-4.219551227208159
2015-03-09,-32.628012678163024
2015-03-10,-5.520660310511593
2015-03-11,-1.0559684277483257
2015-03-12,-9.852756148979273
2015-03-13,-6.042763047203408
2015-03-14,-9.412698156130382
2015-03-15,-13.345061409981385
2015-03-16,-4.656771013264102
2015-03-17,-1.8343791472351596
2015-03-18,-0.4633400988441149
2015-03-19,-4.807357800784357
2015-03-20,-8.203975256983494
2015-03-21,-1.1370337095087228
2015-03-22,-6.059839417747708
2015-03-23,-2.3648364219382314
2015-03-24,-0.24102135597121946
2015-03-25,-0.23862713168708777
2015-03-26,-10.92870163116805
2015-03-27,-1.2787565368511855
2015-03-28,-4.477375512954344
2015-03-29,-8.98665665635619
2015-03-30,-21.69504703280648
2015-03-31,-10.988510618075258
2015-04-01,-3.4476191901958266
2015-04-02,-3.8718991253141737
2015-04-03,-4.064819075401025
2015-04-04,-5.505255483815563
2015-04-05,-0.5740609866292554
2015-04-06,-4.20231079541242
2015-04-07,-7.56044293075091
2015-04-08,-5.356983307436189
2015-04-09,-6.456027985656199
2015-04-10,-2.8119419466882447
2015-04-11,-1.2019588308969262
2015-04-12,-5.066607895668584
2015-04-13,-23.258797417102706
2015-04-14,-4.285507178534578
2015-04-15,-5.251068653760271
2015-04-16,-0.5321121460790588
2015-04-17,-2.3120238735656535
2015-04-18,-7.021204018824072
2015-04-19,-4.6198291797764
2015-04-20,-9.651024543528308
2015-04-21,-5.311421395140268
2015-04-22,-6.939463211604156
2015-04-23,-0.9378601661396412
2015-04-24,-0.3718610171243863
2015-04-25,-18.245470655531356
2015-04-26,-5.36788405188389
2015-04-27,-2.3210913156021613
2015-04-28,-0.04544789037843908
2015-04-29,-1.3839821923831161
2015-04-30,-12.246667474010415
2015-05-01,-1.5951967629184365
2015-05-02,-6.391907663426142
2015-05-03,-1.2056557086745459
2015-05-04,-2.069554754070382
2015-05-05,-3.459112206061701
2015-05-06,-9.725718617492522
2015-05-07,-4.276495024501075
2015-05-08,-1.0912296079637853
2015-05-09,-6.09300433883853
2015-05-10,-5.239202603135244
2015-05-11,-5.161706205642649
2015-05-12,-8.0865567652475
2015-05-13,-33.15275132797879
2015-05-14,-1.5099376371433966
2015-05-15,-2.0841083359532595
2015-05-16,-6.556497181217953
2015-05-17,-5.068251467550037
2015-05-18,-4.898708074989236
2015-05-19,-8.60660807961296
2015-05-20,-12.531459209235496
2015-05-21,-3.9952211435233522
2015-05-22,-0.30146890722317393
2015-05-23,-0.545814630309909
2015-05-24,-7.773126192519962
2015-05-25,-4.090805341372194
2015-05-26,-3.066163603421269
2015-05-27,-1.7242338208434387
2015-05-28,-0.10838761638366455
2015-05-29,-3.52448647456058
2015-05-30,-3.7402907487528716
2015-05-31,-7.083071407713606
2015-06-01,-4.0925594100741005
2015-06-02,-0.4671895661284991
2015-06-03,-0.019947958991017874
2015-06-04,-8.998492688866227
2015-06-05,-2.233461596740752
2015-06-06,-12.891154417887824
2015-06-07,-5.518001029824953
2015-06-08,-3.6418713737354578
2015-06-09,-2.291523506704668
2015-06-10,-1.2147664487915824
2015-06-11,-0.9125417241693214
2015-06-12,-0.12139640257487133
2015-06-13,-2.834895333619464
2015-06-14,-23.28219275942378
2015-06-15,-5.566712580602652
2015-06-16,-6.314608731105596
2015-06-17,-5.728474381965606
2015-06-18,-2.4566649795192754
2015-06-19,-2.0078637012542124
2015-06-20,-2.2787786846074236
2015-06-21,-4.853665354730728
2015-06-22,-0.7219401335986175
2015-06-23,-1.7241946297755908
2015-06-24,-8.732745421749545
2015-06-25,-0.8878587209516283
2015-06-26,-10.359015196801602
2015-06-27,-3.248041816051577
2015-06-28,-8.007135980191816
2015-06-29,-0.11445029489263593
2015-06-30,-0.018503052122292387
2015-07-01,-0.7655906236758135
2015-07-02,-13.60281712060293
2015-07-03,-1.0313408709229492
2015-07-04,-3.094959558931086
2015-07-05,-11.65502793711464
2015-07-06,-2.63624075282881
2015-07-07,-6.948664206709436
2015-07-08,-2.3732558498220113
2015-07-09,-2.601728374663482
2015-07-10,-0.0009697199724423525
2015-07-11,-4.771249980780947
2015-07-12,-3.7030696149500537
2015-07-13,-10.596847100520401
2015-07-14,-1.4363096133770645
2015-07-15,-7.514412224727278
2015-07-16,-8.750423852903998
2015-07-17,-15.122051911789109
2015-07-18,-2.015015118365994
2015-07-19,-0.8806277861212458
2015-07-20,-2.634171035457411
2015-07-21,-1.9414975666330632
2015-07-22,-23.552489200981924
2015-07-23,-1.665429441896133
2015-07-24,-12.986488166004415
2015-07-25,-9.321990628795255
2015-07-26,-2.257267653973051
2015-07-27,-1.3603021933731263
2015-07-28,-1.8902660986348878
2015-07-29,-4.786006365895331
2015-07-30,-3.0119600325217877
2015-07-31,-14.53436256393191
2015-08-01,-5.321840265948373
2015-08-02,-8.29546321565436
2015-08-03,-11.122288655169076
2015-08-04,-1.261377229228174
2015-08-05,-5.944061315186689
2015-08-06,-9.616585042300843
2015-08-07,-3.954842604720352
2015-08-08,-2.3183412914884913
2015-08-09,-0.4595845047803415
2015-08-10,-20.25264451413009
2015-08-11,-5.548717937511769
2015-08-12,-4.356849399504939
2015-08-13,-10.082428483940804
2015-08-14,-6.291980204916291
2015-08-15,-9.680314329183004
2015-08-16,-1.5187747013638087
2015-08-17,-10.036536327261057
2015-08-18,-0.7583061203663471
2015-08-19,-0.004538953006050152
2015-08-20,-4.036453047708206
2015-08-21,-3.37622055048357
2015-08-22,-5.055803180736256
2015-08-23,-1.5137365243088416
2015-08-24,-0.3167575914188902
2015-08-25,-11.513411850811908
2015-08-26,-4.728662197079438
2015-08-27,-0.9639467553331884
2015-08-28,-3.7415786864472294
2015-08-29,-0.09250373611596106
2015-08-30,-1.1893270607394484
2015-08-31,-1.517623526832947
2015-09-01,-1.4369645644246638
2015-09-02,-20.564785501117385
2015-09-03,-0.11961347959753932
2015-09-04,-0.517798474300366
2015-09-05,-6.301183838032262
2015-09-06,-1.9884870773233267
2015-09-07,-1.5280126465678632
2015-09-08,-13.430362771054874
2015-09-09,-0.5966445262168301
2015-09-10,-2.3551047313838955
2015-09-11,-1.3096324495488432
2015-09-12,-9.313512449971979
2015-09-13,-3.978818313057127
2015-09-14,-2.767864367310559
2015-09-15,-0.0161170481597211
2015-09-16,-2.8076282137547777
2015-09-17,-4.2278215523390426
2015-09-18,-3.9840684462402827
2015-09-19,-1.1617794384968931
2015-09-20,-10.225489902456866
2015-09-21,-16.608606857047302
2015-09-22,-0.2013058494960042
2015-09-23,-4.882261804685576
2015-09-24,-6.463975079914083
2015-09-25,-15.688802566641847
2015-09-26,-1.4254957321919355
2015-09-27,-6.54953187848468
2015-09-28,-15.321300001994043
2015-09-29,-2.4868388014970404
2015-09-30,-3.9491024101579724
2015-10-01,-0.35474430165236026
2015-10-02,-2.1873615389089944
2015-10-03,-1.5411216056631212
2015-10-04,-12.450521170111276
2015-10-05,-6.043874722729815
2015-10-06,-17.4170809695259
2015-10-07,-1.4303230651795888
2015-10-08,-1.387685769595077
2015-10-09,-3.956422816352357
2015-10-10,-2.9600872783191843
2015-10-11,-0.13927596730198327
2015-10-12,-3.294751525461659
2015-10-13,-1.783471957803941
2015-10-14,-5.926062661896075
2015-10-15,-4.222595105315876
2015-10-16,-5.093697338911969
2015-10-17,-2.3854826285880164
2015-10-18,-6.889194156794478
2015-10-19,-17.40501592931348
2015-10-20,-7.066633011142081
2015-10-21,-2.3766360622212623
2015-10-22,-4.644448461478653
2015-10-23,-1.8888827141691786
2015-10-24,-1.3567512606901717
2015-10-25,-6.451937175009606
2015-10-26,-10.356454310339497
2015-10-27,-3.056609749473123
2015-10-28,-10.373264222282211
2015-10-29,-3.426090904665475
2015-10-30,-8.588364577567685
2015-10-31,-8.983100505097358
2015-11-01,-2.132965307072342
2015-11-02,-3.5445242500329743
2015-11-03,-3.9838469513175796
2015-11-04,-10.78939890362906
2015-11-05,-1.2595342769484303
2015-11-06,-1.104558140936719
2015-11-07,-7.376691589900648
2015-11-08,-4.073777651259752
2015-11-09,-9.28974109113936
2015-11-10,-11.425115867304605
2015-11-11,-10.208441888701591
2015-11-12,-0.04106232215796896
2015-11-13,-2.849653805778339
2015-11-14,-3.407005197297691
2015-11-15,-0.830290493163324
2015-11-16,-17.552044068285564
2015-11-17,-3.290032927140676
2015-11-18,-10.088031875870332
2015-11-19,-1.9201567938083115
2015-11-20,-0.7075252259744664
2015-11-21,-3.125768325152946
2015-11-22,-7.165927449481919
2015-11-23,-23.28867779835207
2015-11-24,-0.31513286690619197
2015-11-25,-9.786951668983725
2015-11-26,-5.372836924695281
2015-11-27,-0.16900567063042066
2015-11-28,-8.51296867808699
2015-11-29,-8.574782604347646
2015-11-30,-2.227858546591782
2015-12-01,-5.314351644532344
2015-12-02,-6.390013122980324
2015-12-03,-1.5449322242904877
2015-12-04,-4.303731916569592
2015-12-05,-5.684133809744917
2015-12-06,-12.036761021780228
2015-12-07,-6.904354632649435
2015-12-08,-9.780383597428125
2015-12-09,-4.95060444091151
2015-12-10,-4.460469565400489
2015-12-11,-0.3410863597742625
2015-12-12,-1.7875732117637428
2015-12-13,-4.735450788112887
2015-12-14,-1.9185288675581658
2015-12-15,-11.617520772701937
2015-12-16,-2.330011936000692
2015-12-17,-4.044748744431079
2015-12-18,-2.7909406973968873
2015-12-19,-11.583275676163654
2015-12-20,-3.5121037310421306
2015-12-21,-5.873513476272462
2015-12-22,-7.23490915807201
2015-12-23,-3.0188110262661954
2015-12-24,-3.1464989911740675
2015-12-25,-3.901796217639452
2015-12-26,-2.398356914242365
2015-12-27,-2.208306693757785
2015-12-28,-2.3506455879484798
2015-12-29,-2.3058760950646113
2015-12-30,-1.7775015565325576
2015-12-31,-2.8984988722221354
2016-01-01,-9.928637453137945
2016-01-02,-0.8385895917652219
2016-01-03,-10.913290054496878
2016-01-04,-1.994768835039752
2016-01-05,-3.0216065556320766
2016-01-06,-7.455863089268664
2016-01-07,-0.764808856402409
2016-01-08,-0.04647669180017593
2016-01-09,-3.18450986332385
2016-01-10,-23.449602927210083
2016-01-11,-1.7403425046067345
2016-01-12,-9.17478018361173
2016-01-13,-11.864906698045068
2016-01-14,-0.09473397729419103
2016-01-15,-7.941209682729966
2016-01-16,-2.707819307503027
2016-01-17,-2.7372738064332545
2016-01-18,-5.491817449179203
2016-01-19,-1.9184189859002208
2016-01-20,-0.5320823075360791
2016-01-21,-0.726239839100454
2016-01-22,-1.4489096308181855
2016-01-23,-8.218809975400623
2016-01-24,-3.438625738212633
2016-01-25,-7.100677323442987
2016-01-26,-3.1659378648126535
2016-01-27,-0.5114259522613163
2016-01-28,-1.6088406589437345
2016-01-29,-0.6198471637911759
2016-01-30,-15.956529987108098
2016-01-31,-9.593168374134178
2016-02-01,-1.3517296708650561
2016-02-02,-6.203980024817893
2016-02-03,-0.691268552395074
2016-02-04,-8.595665474603797
2016-02-05,-4.111531494937666
2016-02-06,-0.3226023902491777
2016-02-07,-1.199723580050348
2016-02-08,-6.020857665190658
2016-02-09,-0.4664103381772619
2016-02-10,-4.6244163336188375
2016-02-11,-4.570368843184549
2016-02-12,-4.8966504633990455
2016-02-13,-2.209762416563409
2016-02-14,-3.852902832149432
2016-02-15,-6.589587371018381
2016-02-16,-7.694472082157628
2016-02-17,-4.951318135209417
2016-02-18,-4.465276868265527
2016-02-19,-4.924693668030267
2016-02-20,-0.7627456258716989
2016-02-21,-10.87304773800957
2016-02-22,-4.408506664911897
2016-02-23,-1.9622736169399695
2016-02-24,-1.1057780555675376
2016-02-25,-0.1564607495143588
2016-02-26,-6.246751519313784
2016-02-27,-4.616370910811143
2016-02-28,-0.7716135854434457
2016-02-29,-3.7494154309289867
2016-03-01,-9.456501645639575
2016-03-02,-4.096091062189935
2016-03-03,-6.266698481875481
2016-03-04,-15.713327002794752
2016-03-05,-1.3344743335363036
2016-03-06,-5.533051460383268
2016-03-07,-6.319422719729051
2016-03-08,-6.652018219652693
2016-03-09,-8.332121494990519
2016-03-10,-8.537620962236026
2016-03-11,-1.6224912892039822
2016-03-12,-2.285369376611415
2016-03-13,-4.082909440705162
2016-03-14,-15.414070515384154
2016-03-15,-2.2922696398768334
2016-03-16,-6.458107932315003
2016-03-17,-2.091312647928351
2016-03-18,-0.6535984125739247
2016-03-19,-0.8933636087126061
2016-03-20,-4.25758532938729
2016-03-21,-2.478455386118043
2016-03-22,-8.185327180047977
2016-03-23,-1.8447298927489832
2016-03-24,-15.043843399866924
2016-03-25,-8.065534380353254
2016-03-26,-1.3093733229728857
2016-03-27,-7.422809891422764
2016-03-28,-1.1487862873148909
2016-03-29,-0.4887475312888496
2016-03-30,-4.039361943146165
2016-03-31,-3.210991771733836
2016-04-01,-14.934534097445459
2016-04-02,-3.1806394136779
2016-04-03,-8.71140100043379
2016-04-04,-5.752706485904374
2016-04-05,-0.08215396854703476
2016-04-06,-4.410976688989077
2016-04-07,-4.496876125015503
2016-04-08,-2.317754235701334
2016-04-09,-2.237190834609043
2016-04-10,-4.111053081436591
2016-04-11,-4.429941123573472
2016-04-12,-3.153555520677719
2016-04-13,-0.7741015810975226
2016-04-14,-5.130312856386665
2016-04-15,-3.7910237005078313
2016-04-16,-4.710633915020029
2016-04-17,-3.204631903125473
2016-04-18,-1.1294935847204688
2016-04-19,-3.190505355209884
2016-04-20,-5.575273574269479
2016-04-21,-7.109319687342285
2016-04-22,-9.9066063249515
2016-04-23,-0.9982303103453167
2016-04-24,-4.318991120658609
2016-04-25,-0.5091360418171376
2016-04-26,-0.6296593872947502
2016-04-27,-0.09189232801743319
2016-04-28,-0.8676789868893855
2016-04-29,-13.903882210006065
2016-04-30,-9.636908469428183
