Date,Portfolio_Value
2014-03-08,1067.327852618626
2014-03-09,1063.5810122776732
2014-03-10,1059.143626439252
2014-03-11,1042.0081487796722
2014-03-12,1033.5980727672809
2014-03-13,1035.599345477806
2014-03-14,1071.240950061213
2014-03-15,1075.750585423633
2014-03-16,1068.9110066721432
2014-03-17,1100.6070426204983
2014-03-18,1094.6093101461204
2014-03-19,1114.083268244189
2014-03-20,1086.259402798242
2014-03-21,1094.4608048910145
2014-03-22,1089.4320487202108
2014-03-23,1123.7287948464023
2014-03-24,1144.1864820763901
2014-03-25,1165.8356131072674
2014-03-26,1146.5798386879
2014-03-27,1151.2148738181322
2014-03-28,1145.0464096109886
2014-03-29,1130.2081632820473
2014-03-30,1134.5778334830095
2014-03-31,1179.948166210271
2014-04-01,1196.0214189713574
2014-04-02,1188.774744791715
2014-04-03,1140.0177382225677
2014-04-04,1170.5279101102385
2014-04-05,1173.6252261638722
2014-04-06,1157.771569880614
2014-04-07,1172.7259330343165
2014-04-08,1217.7913161365586
2014-04-09,1237.7978887583458
2014-04-10,1234.7422902104386
2014-04-11,1248.4574224089351
2014-04-12,1282.8382356290613
2014-04-13,1296.712692660644
2014-04-14,1331.7497738850984
2014-04-15,1334.985763510362
2014-04-16,1378.4505894675685
2014-04-17,1361.94459941884
2014-04-18,1386.9326891450892
2014-04-19,1356.8192722832039
2014-04-20,1380.9377571680163
2014-04-21,1362.0445205365272
2014-04-22,1369.1894427650434
2014-04-23,1374.436669066066
2014-04-24,1394.223745410389
2014-04-25,1382.1931987856924
2014-04-26,1362.3447978974914
2014-04-27,1372.8671142610683
2014-04-28,1351.4423915894427
2014-04-29,1363.3987692151368
2014-04-30,1360.6581945777848
2014-05-01,1397.8247916866103
2014-05-02,1402.7665576778538
2014-05-03,1415.4115971258461
2014-05-04,1409.6792584120492
2014-05-05,1398.9739146335608
2014-05-06,1410.7259302991608
2014-05-07,1455.1578163123338
2014-05-08,1469.6364930101972
2014-05-09,1471.7056264070966
2014-05-10,1488.452232376753
2014-05-11,1453.7767687153616
2014-05-12,1450.0572803408354
2014-05-13,1463.7909197945705
2014-05-14,1435.2085010586477
2014-05-15,1421.1130475642367
2014-05-16,1444.1727925460584
2014-05-17,1454.9119975892409
2014-05-18,1440.9018354157552
2014-05-19,1505.934851035354
2014-05-20,1508.4579996428781
2014-05-21,1471.5171196686636
2014-05-22,1471.8432780826545
2014-05-23,1519.5495932854114
2014-05-24,1532.020224433707
2014-05-25,1531.302996379645
2014-05-26,1522.9819891771488
2014-05-27,1520.083684004974
2014-05-28,1474.177552412438
2014-05-29,1479.4001735816707
2014-05-30,1488.4378782986848
2014-05-31,1508.8415725757275
2014-06-01,1542.184732308896
2014-06-02,1590.8683897387796
2014-06-03,1645.6752395550777
2014-06-04,1626.6504568679518
2014-06-05,1636.7247075296043
2014-06-06,1633.0578918848908
2014-06-07,1636.6422929065836
2014-06-08,1635.1185264115231
2014-06-09,1658.548768611574
2014-06-10,1623.5707309314334
2014-06-11,1632.2703056140147
2014-06-12,1714.2069707684109
2014-06-13,1682.7537818704561
2014-06-14,1697.9191931884707
2014-06-15,1665.4169097562526
2014-06-16,1682.223283235423
2014-06-17,1620.5915932018086
2014-06-18,1640.3489245616613
2014-06-19,1609.0845575428043
2014-06-20,1604.0543669675026
2014-06-21,1632.8242376044159
2014-06-22,1645.6062765813085
2014-06-23,1671.4986866639879
2014-06-24,1647.8636114262326
2014-06-25,1612.529579093489
2014-06-26,1647.364497799703
2014-06-27,1662.2113349242281
2014-06-28,1666.842324474454
2014-06-29,1683.8614457487438
2014-06-30,1675.8781734981176
2014-07-01,1653.1562516744511
2014-07-02,1602.408982516625
2014-07-03,1600.7140473031018
2014-07-04,1583.743831576741
2014-07-05,1603.9029157279742
2014-07-06,1614.5215119240227
2014-07-07,1569.847804846132
2014-07-08,1543.3449443629022
2014-07-09,1532.938873597126
2014-07-10,1554.3130629535929
2014-07-11,1570.9500041906965
2014-07-12,1582.8394721636846
2014-07-13,1589.541467498117
2014-07-14,1581.6325205191742
2014-07-15,1541.8344295149343
2014-07-16,1543.9655756670004
2014-07-17,1541.7023033989383
2014-07-18,1507.160555082837
2014-07-19,1533.8137607194249
2014-07-20,1514.1829982030151
2014-07-21,1491.2034166691144
2014-07-22,1513.0806708923144
2014-07-23,1513.9521776794172
2014-07-24,1519.6749338431348
2014-07-25,1567.0237424271195
2014-07-26,1620.8304349104621
2014-07-27,1606.601564697075
2014-07-28,1581.3515943324674
2014-07-29,1596.300992971594
2014-07-30,1554.8312251167163
2014-07-31,1541.6445906941367
2014-08-01,1566.040135348702
2014-08-02,1590.7593825817448
2014-08-03,1591.85528138732
2014-08-04,1534.7471090344866
2014-08-05,1531.9146175951435
2014-08-06,1505.0671300619122
2014-08-07,1520.3574177515566
2014-08-08,1502.9943364256098
2014-08-09,1490.778368503204
2014-08-10,1436.9049412470783
2014-08-11,1429.034524116828
2014-08-12,1427.365739158719
2014-08-13,1367.6773073410814
2014-08-14,1318.7529120060478
2014-08-15,1368.5874239664267
2014-08-16,1440.8317684850172
2014-08-17,1442.2397855870217
2014-08-18,1465.4551096770092
2014-08-19,1458.8247402025327
2014-08-20,1453.0970070816745
2014-08-21,1480.3105799487194
2014-08-22,1474.006337471926
2014-08-23,1500.6986028736017
2014-08-24,1549.3825433645995
2014-08-25,1589.7829938117484
2014-08-26,1586.0776202539412
2014-08-27,1602.2792846271218
2014-08-28,1616.399862027289
2014-08-29,1619.4033998839575
2014-08-30,1642.438128462572
2014-08-31,1674.1632957624395
2014-09-01,1682.494370991224
2014-09-02,1686.292702422303
2014-09-03,1723.2512284744105
2014-09-04,1720.4809931140564
2014-09-05,1740.888219627499
2014-09-06,1680.5282019180138
2014-09-07,1651.731098026481
2014-09-08,1634.753267775061
2014-09-09,1666.3407888778038
2014-09-10,1712.6934901322197
2014-09-11,1658.1895128957497
2014-09-12,1697.8233582055746
2014-09-13,1674.2977499287035
2014-09-14,1679.9093147867509
2014-09-15,1691.058779866485
2014-09-16,1732.2360684644452
2014-09-17,1709.2138811277084
2014-09-18,1735.56145745946
2014-09-19,1733.6901558576649
2014-09-20,1677.2621339794068
2014-09-21,1676.9696203538238
2014-09-22,1703.0590891485792
2014-09-23,1706.5588540564584
2014-09-24,1721.2776638578712
2014-09-25,1727.544191648093
2014-09-26,1691.677066260068
2014-09-27,1717.7455326922193
2014-09-28,1788.210071020668
2014-09-29,1804.522644378135
2014-09-30,1850.4566341057607
2014-10-01,1902.2575263841136
2014-10-02,1884.6313658672505
2014-10-03,1878.7936027443775
2014-10-04,1897.793467214616
2014-10-05,1842.1533184351604
2014-10-06,1860.4523760245365
2014-10-07,1791.5628517528432
2014-10-08,1788.3856821034615
2014-10-09,1716.0979541948482
2014-10-10,1734.761191960813
2014-10-11,1721.2104753319784
2014-10-12,1720.573954297078
2014-10-13,1699.1263234794494
2014-10-14,1689.521252372588
2014-10-15,1672.9923027264408
2014-10-16,1695.0288342925564
2014-10-17,1724.7026655798063
2014-10-18,1750.095353849397
2014-10-19,1770.5619392861176
2014-10-20,1751.8237128837338
2014-10-21,1737.0010756678748
2014-10-22,1793.7191903324972
2014-10-23,1875.5124198024696
2014-10-24,1878.828492488481
2014-10-25,1919.2254659672194
2014-10-26,1948.9644284679055
2014-10-27,1991.5332985501595
2014-10-28,2026.0570973788365
2014-10-29,2020.3588874315042
2014-10-30,2022.614041157663
2014-10-31,2004.3976324960263
2014-11-01,2016.4019580427394
2014-11-02,2001.0475480583539
2014-11-03,1986.106568095888
2014-11-04,2015.5010987489613
2014-11-05,2016.4138868650743
2014-11-06,1978.7870972037656
2014-11-07,1976.2894371538996
2014-11-08,1979.5435616915029
2014-11-09,1972.540712393829
2014-11-10,2053.4987175093415
2014-11-11,2025.2401496282819
2014-11-12,2028.35503723766
2014-11-13,2101.730820658351
2014-11-14,2113.850388304239
2014-11-15,2045.8927844781178
2014-11-16,2034.6296917912207
2014-11-17,2079.5532366345765
2014-11-18,2059.835726014111
2014-11-19,2056.1781653724092
2014-11-20,2022.6978238612917
2014-11-21,1986.5081815246301
2014-11-22,1913.415337003201
2014-11-23,1912.3820582256908
2014-11-24,1915.9468978014559
2014-11-25,1932.637709595727
2014-11-26,1955.0585916203927
2014-11-27,1961.208548748132
2014-11-28,1945.6838938020674
2014-11-29,1938.681382240927
2014-11-30,1985.915541571265
2014-12-01,2003.3384889145248
2014-12-02,1924.6173283225914
2014-12-03,1914.1857367314185
2014-12-04,1891.877702440429
2014-12-05,1867.179171629394
2014-12-06,1912.1422352079712
2014-12-07,1918.751931908722
2014-12-08,1929.267804248975
2014-12-09,1897.085305551389
2014-12-10,1891.8199879222009
2014-12-11,1910.8420788928838
2014-12-12,1830.2133581683713
2014-12-13,1891.357125811088
2014-12-14,1918.7491918967069
2014-12-15,1879.473737924635
2014-12-16,1872.9463123451337
2014-12-17,1852.5680569723424
2014-12-18,1784.8008874862155
2014-12-19,1778.0308954107816
2014-12-20,1710.2457134019087
2014-12-21,1663.5619982412907
2014-12-22,1617.4938791205996
2014-12-23,1637.4231405369378
2014-12-24,1522.1724753254275
2014-12-25,1490.8374856679184
2014-12-26,1475.491818986125
2014-12-27,1478.7583185117467
2014-12-28,1465.1399164013053
2014-12-29,1503.4488710548346
2014-12-30,1503.8920776129019
2014-12-31,1566.8119454128107
2015-01-01,1615.8098083998893
2015-01-02,1625.882780875553
2015-01-03,1636.7550060889873
2015-01-04,1599.1098414667042
2015-01-05,1606.550290113965
2015-01-06,1636.4429474755966
2015-01-07,1689.0583313138218
2015-01-08,1727.1869048942658
2015-01-09,1754.9583137256352
2015-01-10,1781.6686694966054
2015-01-11,1755.0587859195484
2015-01-12,1709.4034886681368
2015-01-13,1749.3437182547377
2015-01-14,1746.1092514543923
2015-01-15,1789.8584089908798
2015-01-16,1810.55714723867
2015-01-17,1807.2518693560664
2015-01-18,1795.2215224586876
2015-01-19,1787.0431375108767
2015-01-20,1774.638769737561
2015-01-21,1735.494677385786
2015-01-22,1734.9833058262595
2015-01-23,1772.35102937028
2015-01-24,1747.4197888923918
2015-01-25,1730.654595600055
2015-01-26,1715.065808799689
2015-01-27,1726.0270116070972
2015-01-28,1742.2591562810371
2015-01-29,1750.0007302815025
2015-01-30,1729.0913661065945
2015-01-31,1778.218430367973
2015-02-01,1782.834539622475
2015-02-02,1819.861080731726
2015-02-03,1791.76504695975
2015-02-04,1792.4885930056075
2015-02-05,1844.3852396707462
2015-02-06,1839.4270026323677
2015-02-07,1841.9680399168653
2015-02-08,1878.8456535514492
2015-02-09,1876.3047868011452
2015-02-10,1880.1886645011614
2015-02-11,1916.3406516549749
2015-02-12,1973.3796091811193
2015-02-13,2043.6425046236072
2015-02-14,2082.705952575994
2015-02-15,2005.3224681090012
2015-02-16,1965.5253643885014
2015-02-17,2016.9605336857878
2015-02-18,1946.1698386679373
2015-02-19,1844.5118102060003
2015-02-20,1838.6249622215057
2015-02-21,1881.0532981212775
2015-02-22,1837.4394983208217
2015-02-23,1876.8536637696
2015-02-24,1837.9471267736099
2015-02-25,1942.4703048196648
2015-02-26,1899.5268929049337
2015-02-27,1893.196320473431
2015-02-28,1911.1465493036596
2015-03-01,1908.4739031086756
2015-03-02,1892.8022643911654
2015-03-03,1895.314632199191
2015-03-04,1880.4750781840046
2015-03-05,1831.3864345438296
2015-03-06,1830.0233344951666
2015-03-07,1864.8656501294645
2015-03-08,1768.6476332262398
2015-03-09,1815.6076662962798
2015-03-10,1883.3524581447693
2015-03-11,1863.9456007783945
2015-03-12,1910.5641290056294
2015-03-13,1876.990130575288
2015-03-14,1864.9224044864807
2015-03-15,1841.3580285867504
2015-03-16,1803.0112706028042
2015-03-17,1860.5068489080138
2015-03-18,1804.5724524276877
2015-03-19,1815.2298218697738
2015-03-20,1843.8592230114525
2015-03-21,1833.984684691038
2015-03-22,1817.9736546984616
2015-03-23,1770.790214198095
2015-03-24,1804.6036560954972
2015-03-25,1804.9581306130344
2015-03-26,1816.3005434330278
2015-03-27,1826.9373275478838
2015-03-28,1799.499169806665
2015-03-29,1805.079137130936
2015-03-30,1793.738011714792
2015-03-31,1805.217196298807
2015-04-01,1844.8297588262624
2015-04-02,1833.6068196643428
2015-04-03,1784.4958656048127
2015-04-04,1784.4865164858707
2015-04-05,1859.3751860579318
2015-04-06,1930.1954336700064
2015-04-07,1936.959150787453
2015-04-08,1962.0909917741496
2015-04-09,1949.7107166830544
2015-04-10,1942.571535112012
2015-04-11,1983.7755728757995
2015-04-12,2005.324808814748
2015-04-13,1977.5396754653616
2015-04-14,2018.739461713991
2015-04-15,2033.7733619469268
2015-04-16,2041.7109926476185
2015-04-17,2084.2896557025924
2015-04-18,2114.718725991882
2015-04-19,2124.7949737883932
2015-04-20,2187.8758883939895
2015-04-21,2258.8712834610214
2015-04-22,2218.009604032038
2015-04-23,2285.999611203363
2015-04-24,2291.4052809551536
2015-04-25,2342.7405563591055
2015-04-26,2365.564648816986
2015-04-27,2335.0152146737123
2015-04-28,2305.8347007080006
2015-04-29,2305.632330797229
2015-04-30,2375.1776110586566
2015-05-01,2391.8146184893026
2015-05-02,2442.438694899005
2015-05-03,2429.6799296617796
2015-05-04,2467.0771897839127
2015-05-05,2481.189587116924
2015-05-06,2505.370108625224
2015-05-07,2563.5081046575733
2015-05-08,2619.4951245432007
2015-05-09,2646.0564792000437
2015-05-10,2616.7453084076888
2015-05-11,2614.171908466871
2015-05-12,2680.115731713108
2015-05-13,2652.071171351018
2015-05-14,2654.047351103976
2015-05-15,2638.397568201932
2015-05-16,2660.6703973667263
2015-05-17,2658.416633965168
2015-05-18,2670.6322069323346
2015-05-19,2718.2682190939536
2015-05-20,2697.4884342667824
2015-05-21,2625.0875813289517
2015-05-22,2603.3463130867262
2015-05-23,2614.3392900995286
2015-05-24,2516.3141946318915
2015-05-25,2566.245791318359
2015-05-26,2526.4142270968964
2015-05-27,2540.7629504855818
2015-05-28,2514.9892732608105
2015-05-29,2588.233227526921
2015-05-30,2588.863705176487
2015-05-31,2618.8340744511393
2015-06-01,2615.21535604107
2015-06-02,2641.2622196449042
2015-06-03,2664.8707525105974
2015-06-04,2730.1375027069153
2015-06-05,2840.9716361535156
2015-06-06,2860.4294281950233
2015-06-07,2962.3968691818213
2015-06-08,2987.2078577395064
2015-06-09,3012.034735585259
2015-06-10,3059.2260483036694
2015-06-11,3120.8661529602323
2015-06-12,3212.8703430124574
2015-06-13,3270.970121794745
2015-06-14,3333.6137272369106
2015-06-15,3397.70591185006
2015-06-16,3427.043706068187
2015-06-17,3404.878527216758
2015-06-18,3443.1201260127377
2015-06-19,3412.768165718911
2015-06-20,3378.832739608251
2015-06-21,3241.9496235786664
2015-06-22,3340.599073337348
2015-06-23,3349.0646303481085
2015-06-24,3401.2716902034676
2015-06-25,3443.0111193428015
2015-06-26,3469.5880087278697
2015-06-27,3530.446044211015
2015-06-28,3626.7220972042765
2015-06-29,3597.86624134044
2015-06-30,3647.892498718416
2015-07-01,3570.6208146716863
2015-07-02,3543.1034861302937
2015-07-03,3489.657055964264
2015-07-04,3557.1300835803995
2015-07-05,3568.862345838002
2015-07-06,3551.2985555556447
2015-07-07,3558.3819669873183
2015-07-08,3575.533954284387
2015-07-09,3670.2412709891446
2015-07-10,3785.747516375835
2015-07-11,3684.8492039250127
2015-07-12,3692.005503263984
2015-07-13,3680.2026801053184
2015-07-14,3654.3538995026884
2015-07-15,3643.5064370505893
2015-07-16,3626.2906441037903
2015-07-17,3552.6241809598037
2015-07-18,3636.364432392308
2015-07-19,3703.265510666928
2015-07-20,3862.7416843067463
2015-07-21,3963.799592416389
2015-07-22,3968.9350679396916
2015-07-23,3935.816188506622
2015-07-24,4034.6672097391556
2015-07-25,4029.0341864824113
2015-07-26,3972.8908707618557
2015-07-27,3867.304863013744
2015-07-28,3847.106462357477
2015-07-29,3924.0546364681645
2015-07-30,3946.5334811023254
2015-07-31,3868.4136980646767
2015-08-01,3847.567232720046
2015-08-02,3759.9463685083874
2015-08-03,3868.9824135698764
2015-08-04,3864.066470504099
2015-08-05,3950.6898462593376
2015-08-06,3873.641371007295
2015-08-07,3713.6071326860174
2015-08-08,3756.192638134932
2015-08-09,3856.4132396554705
2015-08-10,3921.513967572289
2015-08-11,3881.8036504821644
2015-08-12,3770.1290917661736
2015-08-13,3727.590564790019
2015-08-14,3665.204477041072
2015-08-15,3739.0761664818765
2015-08-16,3700.7827925458255
2015-08-17,3738.767562878797
2015-08-18,3696.4904019904425
2015-08-19,3758.9175596425225
2015-08-20,3671.733484760247
2015-08-21,3513.4650717295976
2015-08-22,3517.019306552385
2015-08-23,3570.2901619590243
2015-08-24,3558.543698601537
2015-08-25,3654.4476786376176
2015-08-26,3720.118134518341
2015-08-27,3797.6185904236745
2015-08-28,3730.5751422229127
2015-08-29,3763.344052711523
2015-08-30,3713.898614346997
2015-08-31,3752.1008566258747
2015-09-01,3794.6167471784856
2015-09-02,3740.708535943107
2015-09-03,3650.7401356827468
2015-09-04,3608.8873515747373
2015-09-05,3439.982878757309
2015-09-06,3378.66154229289
2015-09-07,3286.928053753447
2015-09-08,3279.743284899901
2015-09-09,3294.442444097645
2015-09-10,3271.894904001505
2015-09-11,3330.7778980357903
2015-09-12,3299.3474287149675
2015-09-13,3247.443936624842
2015-09-14,3176.992712147906
2015-09-15,3161.492604385001
2015-09-16,3058.887660806771
2015-09-17,3026.536856661441
2015-09-18,3041.3770170240755
2015-09-19,3106.0283250317775
2015-09-20,3176.5714221039916
2015-09-21,3247.9728557530584
2015-09-22,3097.271302644768
2015-09-23,3041.4120718519516
2015-09-24,2960.2173469492045
2015-09-25,2990.12079311704
2015-09-26,2947.4815508712813
2015-09-27,2945.0237579421982
2015-09-28,2961.8498252278496
2015-09-29,2955.377071204114
2015-09-30,2930.4777917982146
2015-10-01,2895.634629743254
2015-10-02,2858.6621766858866
2015-10-03,2991.609433576788
2015-10-04,2932.120722466881
2015-10-05,2908.801385096189
2015-10-06,2953.948883232558
2015-10-07,2885.844143007117
2015-10-08,2872.402037548255
2015-10-09,2868.937027631131
2015-10-10,2880.1869958995185
2015-10-11,2844.9793325035407
2015-10-12,2838.8632421492807
2015-10-13,2815.1838672353933
2015-10-14,2743.26412307543
2015-10-15,2692.2903853150415
2015-10-16,2732.845111786721
2015-10-17,2708.3304840221526
2015-10-18,2577.37096512908
2015-10-19,2662.7262951018456
2015-10-20,2698.112958702272
2015-10-21,2688.9207122089847
2015-10-22,2707.681647205595
2015-10-23,2689.692437247485
2015-10-24,2751.3683171101757
2015-10-25,2766.7357543014346
2015-10-26,2755.0270675773204
2015-10-27,2776.5056551102907
2015-10-28,2734.659036471486
2015-10-29,2726.755574434683
2015-10-30,2695.854714097531
2015-10-31,2753.513499599064
2015-11-01,2805.337251584024
2015-11-02,2815.3160969893447
2015-11-03,2770.6232389472293
2015-11-04,2796.9001278945457
2015-11-05,2754.33904495129
2015-11-06,2767.8156549285723
2015-11-07,2834.2139883540553
2015-11-08,2819.9951068069263
2015-11-09,2747.6133590572244
2015-11-10,2660.243137706534
2015-11-11,2634.422025397227
2015-11-12,2536.3146095441903
2015-11-13,2481.8335174998224
2015-11-14,2427.1448701215936
2015-11-15,2404.54361957624
2015-11-16,2362.459551462901
2015-11-17,2352.9831997995598
2015-11-18,2456.830986794026
2015-11-19,2506.403312746026
2015-11-20,2529.603361332688
2015-11-21,2513.98580817267
2015-11-22,2472.3833332349564
2015-11-23,2422.8639103324504
2015-11-24,2361.7616229925816
2015-11-25,2286.6881451548434
2015-11-26,2270.2044128480284
2015-11-27,2295.6975060555037
2015-11-28,2304.591627724253
2015-11-29,2259.926580885138
2015-11-30,2328.2490386901345
2015-12-01,2301.403817681976
2015-12-02,2309.4047420538345
2015-12-03,2277.011185912784
2015-12-04,2284.206571742807
2015-12-05,2285.5146480383037
2015-12-06,2284.689699443413
2015-12-07,2274.648466173199
2015-12-08,2320.7840746532343
2015-12-09,2292.726137251682
2015-12-10,2335.148436344368
2015-12-11,2277.007895337633
2015-12-12,2247.8579203846434
2015-12-13,2262.431296397812
2015-12-14,2223.537504647255
2015-12-15,2267.5963747242404
2015-12-16,2269.656292476534
2015-12-17,2343.330977890139
2015-12-18,2342.6047413760257
2015-12-19,2259.4154813200657
2015-12-20,2314.3262131408665
2015-12-21,2376.041987638847
2015-12-22,2354.5988492715555
2015-12-23,2389.106200215265
2015-12-24,2343.191287612935
2015-12-25,2373.2235676032087
2015-12-26,2392.512671009494
2015-12-27,2422.4344116084467
2015-12-28,2341.505608196787
2015-12-29,2370.5629472148053
2015-12-30,2362.734998963398
2015-12-31,2399.834065287
2016-01-01,2446.261998697995
2016-01-02,2475.1716403219802
2016-01-03,2418.533907161445
2016-01-04,2399.799723697523
2016-01-05,2376.433530274097
2016-01-06,2348.4252156661455
2016-01-07,2353.1542810249416
2016-01-08,2406.9234889609124
2016-01-09,2382.102456902519
2016-01-10,2365.712391847422
2016-01-11,2336.043686222954
2016-01-12,2317.5933173855524
2016-01-13,2322.106169687053
2016-01-14,2258.4597897871176
2016-01-15,2267.060697996135
2016-01-16,2359.2825655896686
2016-01-17,2471.7919308675673
2016-01-18,2552.8069217389425
2016-01-19,2467.477776423743
2016-01-20,2490.18705189855
2016-01-21,2462.966803639204
2016-01-22,2467.423210956639
2016-01-23,2486.984230331733
2016-01-24,2519.7449111361457
2016-01-25,2433.4908131166467
2016-01-26,2467.4946392469014
2016-01-27,2480.699580831345
2016-01-28,2435.0413198339234
2016-01-29,2534.827126449552
2016-01-30,2593.8749740508674
2016-01-31,2556.097637936865
2016-02-01,2474.606508300183
2016-02-02,2403.33641104521
2016-02-03,2467.0197919293905
2016-02-04,2430.2990280367767
2016-02-05,2453.757174672494
2016-02-06,2463.3831667183804
2016-02-07,2501.611415804031
2016-02-08,2587.5039469686226
2016-02-09,2521.0414359892025
2016-02-10,2468.46283894182
2016-02-11,2523.382680360925
2016-02-12,2510.02484692817
2016-02-13,2532.50674839569
2016-02-14,2566.804834627735
2016-02-15,2576.8169540770364
2016-02-16,2549.623319869445
2016-02-17,2539.5506521605494
2016-02-18,2578.3039878087543
2016-02-19,2574.105469262792
2016-02-20,2554.492646065952
2016-02-21,2487.4118391540587
2016-02-22,2455.803605040056
2016-02-23,2415.50398602515
2016-02-24,2392.383242288231
2016-02-25,2355.443695133029
2016-02-26,2351.596532784576
2016-02-27,2360.322594138322
2016-02-28,2328.992834507458
2016-02-29,2362.1164203610365
2016-03-01,2392.6133498682925
2016-03-02,2386.0227174426295
2016-03-03,2383.6227791593838
2016-03-04,2441.9947470430216
2016-03-05,2414.8643304228126
2016-03-06,2461.9262891823314
2016-03-07,2476.429503207516
2016-03-08,2499.117904979225
2016-03-09,2404.772111124825
2016-03-10,2412.152422966623
2016-03-11,2415.004255578662
2016-03-12,2429.9068763337887
2016-03-13,2464.6304248915594
2016-03-14,2504.344295081436
2016-03-15,2507.8781083147305
2016-03-16,2487.8666250101905
2016-03-17,2470.442698004569
2016-03-18,2394.595675238783
2016-03-19,2406.30264766282
2016-03-20,2399.302706560411
2016-03-21,2375.798347129163
2016-03-22,2368.4491553556836
2016-03-23,2273.8297643640335
2016-03-24,2247.610683919973
2016-03-25,2271.6564502841643
2016-03-26,2268.6657144184237
2016-03-27,2245.5879533407615
2016-03-28,2269.1271711503496
2016-03-29,2281.0272550045843
2016-03-30,2314.005220572921
2016-03-31,2345.150101642682
2016-04-01,2308.094270991546
2016-04-02,2247.421751142155
2016-04-03,2238.1300217108505
2016-04-04,2246.278601345952
2016-04-05,2274.9338186873683
2016-04-06,2296.756992967168
2016-04-07,2243.9794312344943
2016-04-08,2210.1030402686724
2016-04-09,2194.300830567098
2016-04-10,2159.832153978043
2016-04-11,2166.3800255177016
2016-04-12,2180.5829142425396
2016-04-13,2138.1759577251355
2016-04-14,2162.939778818107
2016-04-15,2158.6911716259146
2016-04-16,2152.867125353873
2016-04-17,2138.204318117537
2016-04-18,2173.1379063559216
2016-04-19,2128.454734165676
2016-04-20,2115.1664796039368
2016-04-21,2113.030690074293
2016-04-22,2167.526765112873
2016-04-23,2236.9622055875766
2016-04-24,2286.4257797827204
2016-04-25,2301.4363289830844
2016-04-26,2288.634815675496
2016-04-27,2242.691141612416
2016-04-28,2305.961521306536
2016-04-29,2314.094425704729
2016-04-30,2304.0797144154294
2016-05-01,2243.7462198179087
2016-05-02,2323.7700959042
2016-05-03,2329.2877680712954
2016-05-04,2271.3738994329897
2016-05-05,2248.1362103439424
2016-05-06,2252.5683269948836
2016-05-07,2148.407820245311
2016-05-08,2170.0294774313984
2016-05-09,2209.465048964776
2016-05-10,2217.3378640956257
2016-05-11,2240.717254172721
2016-05-12,2222.962859208216
2016-05-13,2262.261040503382
2016-05-14,2272.8950219803487
2016-05-15,2304.099893839249
2016-05-16,2324.1614871569664
2016-05-17,2401.7236586033505
2016-05-18,2412.0736229768368
2016-05-19,2401.966334371896
2016-05-20,2363.585622960961
2016-05-21,2414.6649493613295
2016-05-22,2411.5701328893247
2016-05-23,2418.7759971282812
2016-05-24,2487.8820179423783
2016-05-25,2475.95794984577
2016-05-26,2456.4018931010273
2016-05-27,2456.048617813544
2016-05-28,2481.7643474001625
2016-05-29,2477.0900029704335
2016-05-30,2466.519222441703
2016-05-31,2502.1858490145855
2016-06-01,2640.9897401982867
2016-06-02,2672.4695265497194
2016-06-03,2712.6896534845487
2016-06-04,2736.43463986536
2016-06-05,2757.2746773551708
2016-06-06,2919.648986043605
2016-06-07,3017.123890813789
2016-06-08,2945.985882102735
2016-06-09,2980.823368425274
2016-06-10,3066.841723652099
2016-06-11,3058.6224154783586
2016-06-12,3145.473326582005
2016-06-13,3159.8968562302066
